date,year,week,month,season,epi_year,ili_plus,ili_plus_imputed,ili_plus_model,suppression_flag,covid_suppressed,ili_fmc,pos_pct_all,pos_count_H1,pos_count_H3,pos_count_B,pos_count_all,pos_pct_H1,pos_pct_H3,h1n1_frac,h3_frac,b_frac,dominant_strain,flunet_H1N1_count,flunet_H3_count,flunet_B_count,flunet_pos_total,flunet_specimens,flunet_positivity,rsv_count,metapneumo,hko_temp_norm,hko_rh_norm,hko_ah_norm,temp_z,ah_z,school_outbreaks,institution_outbreaks,admit_rate_0_5,admit_rate_6_11,admit_rate_12_17,admit_rate_18_49,admit_rate_50_64,admit_rate_65plus,admit_rate_all,severe_0_17,severe_18_49,severe_50_64,severe_65plus,kg_fever_pct,rche_fever_pct,aed_ili_rate,cmp_ili_rate,data_source,hko_source
2017-12-17,2017.0,51.0,12,winter,2017.0,0.0019712,,0.0019712,,False,38.5,0.0512,24.0,172.0,209.0,0.0032,0.0059,0.0421,7500.0,53750.0,65312.5,Influenza_B,13.0,24.0,172.0,209.0,4085.0,0.05116279069767442,24.0,,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,3.0,0.0,0.858,0.494,0.152,0.05,0.056,0.296,0.154,,,,,0.0045,0.0009,169.3,2.24,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-12-24,2017.0,52.0,12,winter,2017.0,0.0029785000000000002,,0.0029785000000000002,,False,32.2,0.0925,34.0,343.0,418.0,0.0091,0.0075,0.0759,3736.263736263736,37692.30769230769,45934.06593406593,Influenza_B,41.0,34.0,343.0,418.0,4518.0,0.09251881363435148,20.0,,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,0.0,2.0,1.745,1.074,0.121,0.068,0.095,0.519,0.275,,,,,,0.0008,194.8,2.35,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2017-12-31,2018.0,1.0,12,winter,2018.0,0.005786919999999999,,0.005786919999999999,,False,39.8,0.1454,74.0,528.0,682.0,0.0171,0.0158,0.1125,4327.485380116959,30877.192982456138,39883.040935672514,Influenza_B,80.0,74.0,528.0,682.0,4692.0,0.1453537936913896,28.0,34.0,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,1.0,3.0,3.551,1.082,0.215,0.116,0.255,0.757,0.46,0.0,2.0,4.0,13.0,0.0077,0.0008,207.1,1.24,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-01-07,2018.0,2.0,1,winter,2017.0,0.009328919999999997,,0.009328919999999997,,False,57.8,0.1614,57.0,681.0,824.0,0.0168,0.0112,0.1334,3392.857142857143,40535.71428571429,49047.61904761905,Influenza_B,86.0,57.0,681.0,824.0,5105.0,0.1614103819784525,18.0,27.0,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,24.0,2.0,4.408,1.47,0.43,0.14,0.216,1.206,0.604,1.0,0.0,5.0,18.0,0.0069,0.0008,195.6,1.02,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-01-14,2018.0,3.0,1,winter,2017.0,0.016030000000000003,,0.016030000000000003,,False,70.0,0.229,118.0,1346.0,1643.0,0.0249,0.0164,0.1876,4738.955823293173,54056.2248995984,65983.9357429719,Influenza_B,179.0,118.0,1346.0,1643.0,7176.0,0.22895763656633222,29.0,52.0,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,73.0,11.0,7.469,3.161,0.706,0.282,0.62,2.823,1.269,2.0,8.0,10.0,21.0,0.016,0.0009,235.8,2.78,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-01-21,2018.0,4.0,1,winter,2017.0,0.01971456,,0.01971456,,False,76.8,0.2567,96.0,1681.0,1941.0,0.0217,0.0127,0.2223,4423.963133640553,77465.43778801843,89447.00460829493,Influenza_B,164.0,96.0,1681.0,1941.0,7562.0,0.2566781274795028,45.0,72.0,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,94.0,15.0,9.03,3.439,1.044,0.351,0.786,2.783,1.43,6.0,5.0,10.0,36.0,0.0143,0.0009,245.7,2.54,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-01-28,2018.0,5.0,1,winter,2017.0,0.0178321,,0.0178321,,False,75.4,0.2365,83.0,1492.0,1750.0,0.0237,0.0112,0.2016,3502.10970464135,62953.5864978903,73839.66244725739,Influenza_B,175.0,83.0,1492.0,1750.0,7399.0,0.23651844843897823,68.0,62.0,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,105.0,8.0,7.285,3.688,0.891,0.232,0.553,2.389,1.182,2.0,4.0,11.0,42.0,0.0124,0.0007,237.4,2.14,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-02-04,2018.0,6.0,2,winter,2017.0,0.0167555,,0.0167555,,False,71.3,0.235,78.0,1614.0,1962.0,0.0323,0.0093,0.1933,2414.860681114551,49969.040247678015,60743.03405572755,Influenza_B,270.0,78.0,1614.0,1962.0,8350.0,0.23497005988023953,47.0,89.0,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,89.0,17.0,7.132,3.522,1.505,0.33,0.747,3.288,1.438,2.0,6.0,20.0,48.0,0.0096,0.0012,260.3,2.54,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-02-11,2018.0,7.0,2,winter,2017.0,0.00965692,,0.00965692,,False,36.4,0.2653,65.0,1391.0,1677.0,0.035,0.0103,0.22,1857.1428571428569,39742.85714285714,47914.28571428571,Influenza_B,331.0,89.0,1924.0,2344.0,8873.0,0.2641722078214809,49.0,116.0,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,8.0,20.0,7.01,2.135,0.676,0.357,0.857,4.053,1.499,0.0,9.0,19.0,55.0,,0.0012,274.7,0.0,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-02-18,2018.0,8.0,2,winter,2017.0,0.01474606,,0.01474606,,False,57.4,0.2569,80.0,1978.0,2476.0,0.0434,0.0083,0.2052,1843.3179723502303,45576.03686635945,57050.69124423963,Influenza_B,308.0,56.0,1445.0,1809.0,7087.0,0.2552561027232962,43.0,84.0,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,0.0,16.0,7.53,1.498,0.614,0.306,0.719,3.911,1.408,2.0,2.0,14.0,54.0,,0.0012,254.3,1.52,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-02-25,2018.0,9.0,2,winter,2017.0,0.009829079999999999,,0.009829079999999999,,False,47.9,0.2052,58.0,1064.0,1511.0,0.0528,0.0079,0.1445,1098.4848484848485,20151.515151515152,28617.424242424244,Influenza_B,389.0,58.0,1064.0,1511.0,7363.0,0.20521526551677305,66.0,138.0,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,13.0,6.0,5.785,1.47,0.307,0.277,0.564,2.965,1.104,0.0,5.0,14.0,51.0,0.0057,0.0013,205.6,2.5,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-03-04,2018.0,10.0,3,winter,2017.0,0.00668526,,0.00668526,,False,40.2,0.1663,40.0,692.0,1060.0,0.0515,0.0063,0.1085,776.6990291262136,13436.893203883496,20582.52427184466,Influenza_B,328.0,40.0,692.0,1060.0,6375.0,0.16627450980392156,87.0,135.0,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,46.0,8.0,4.683,1.193,0.491,0.155,0.332,1.814,0.743,2.0,0.0,3.0,27.0,0.0073,0.001,178.1,2.28,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-03-11,2018.0,11.0,3,winter,2017.0,0.0058074599999999995,,0.0058074599999999995,,False,45.3,0.1282,35.0,430.0,725.0,0.046,0.0062,0.076,760.8695652173914,9347.826086956522,15760.869565217392,Influenza_B,260.0,35.0,430.0,725.0,5655.0,0.1282051282051282,82.0,198.0,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,20.0,10.0,3.398,0.832,0.246,0.098,0.271,1.041,0.488,3.0,0.0,5.0,28.0,0.0071,0.0013,172.0,2.09,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-03-18,2018.0,12.0,3,winter,2017.0,0.0039783,,0.0039783,,False,44.5,0.0894,32.0,268.0,485.0,0.0341,0.0059,0.0494,938.4164222873901,7859.237536656892,14222.873900293256,Influenza_B,185.0,32.0,268.0,485.0,5426.0,0.08938444526354589,107.0,184.0,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,8.0,3.0,2.235,0.555,0.154,0.086,0.188,0.71,0.337,0.0,1.0,4.0,14.0,0.0074,0.0008,165.9,2.19,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-03-25,2018.0,13.0,3,winter,2017.0,0.0020355300000000002,,0.0020355300000000002,,False,35.9,0.0567,16.0,135.0,226.0,0.0188,0.004,0.0339,851.063829787234,7180.851063829787,12021.27659574468,Influenza_B,103.0,26.0,174.0,303.0,5618.0,0.05393378426486294,91.0,209.0,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,3.0,1.0,0.949,0.333,0.031,0.045,0.111,0.489,0.189,0.0,1.0,1.0,19.0,0.0071,0.0012,167.3,1.49,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-04-01,2018.0,14.0,4,winter,2017.0,0.00080442,,0.00080442,,False,21.8,0.0369,24.0,114.0,215.0,0.0132,0.0041,0.0196,1818.1818181818182,8636.363636363636,16287.878787878788,Influenza_B,49.0,14.0,75.0,138.0,4201.0,0.0328493215900976,63.0,171.0,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,,,0.643,0.166,0.123,0.036,0.055,0.244,0.113,1.0,0.0,0.0,13.0,,0.0008,156.6,1.34,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-04-08,2018.0,15.0,4,winter,2017.0,0.0008534000000000001,,0.0008534000000000001,,False,25.1,0.034,28.0,47.0,153.0,0.0173,0.0062,0.0104,1618.4971098265896,2716.7630057803467,8843.930635838151,Influenza_B,78.0,28.0,47.0,153.0,4503.0,0.03397734843437708,71.0,185.0,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,1.0,0.0,0.643,0.166,0.031,0.051,0.061,0.197,0.109,0.0,0.0,0.0,6.0,0.0046,0.0011,147.7,1.0,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-04-15,2018.0,16.0,4,winter,2017.0,0.000828,,0.000828,,False,41.4,0.02,16.0,17.0,86.0,0.0123,0.0037,0.0039,1300.8130081300812,1382.1138211382113,6991.869918699187,Influenza_B,53.0,16.0,17.0,86.0,4308.0,0.019962859795728878,67.0,177.0,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,3.0,0.0,0.367,0.25,0.031,0.027,0.072,0.079,0.073,0.0,1.0,1.0,3.0,0.0051,0.0007,144.1,1.67,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-04-22,2018.0,17.0,4,winter,2017.0,0.00120105,,0.00120105,,False,47.1,0.0255,21.0,20.0,111.0,0.0161,0.0048,0.0046,1304.3478260869565,1242.2360248447205,6894.409937888199,Influenza_B,70.0,21.0,20.0,111.0,4348.0,0.025528978840846366,59.0,167.0,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,3.0,3.0,0.337,0.166,0.031,0.024,0.044,0.063,0.056,1.0,1.0,2.0,4.0,0.0051,0.001,149.3,1.51,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-04-29,2018.0,18.0,4,winter,2017.0,0.0010177300000000001,,0.0010177300000000001,,False,46.9,0.0217,15.0,24.0,94.0,0.0127,0.0035,0.0055,1181.1023622047244,1889.763779527559,7401.574803149607,Influenza_B,55.0,15.0,24.0,94.0,4334.0,0.02168897092754961,61.0,208.0,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,1.0,0.0,0.459,0.111,0.031,0.006,0.055,0.071,0.055,0.0,1.0,1.0,4.0,0.0074,0.0011,153.8,1.68,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-05-06,2018.0,19.0,5,summer,2017.0,0.00073359,,0.00073359,,False,42.9,0.0171,14.0,18.0,72.0,0.0095,0.0033,0.0043,1473.6842105263158,1894.7368421052631,7578.9473684210525,Influenza_B,40.0,14.0,18.0,72.0,4205.0,0.017122473246135552,71.0,227.0,26.4,83,20.671,0.644725165470302,0.6942720752617799,2.0,0.0,0.276,0.111,0.0,0.009,0.011,0.079,0.038,0.0,2.0,0.0,2.0,0.006,0.0009,145.7,1.45,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-05-13,2018.0,20.0,5,summer,2017.0,0.0005075200000000001,,0.0005075200000000001,,False,41.6,0.0122,15.0,3.0,53.0,0.0081,0.0035,0.0007,1851.851851851852,370.3703703703704,6543.20987654321,Influenza_B,35.0,15.0,3.0,53.0,4329.0,0.012243012243012243,88.0,248.0,26.4,83,20.671,0.644725165470302,0.6942720752617799,3.0,0.0,0.367,0.083,0.031,0.009,0.022,0.095,0.047,0.0,0.0,0.0,2.0,0.0055,0.0009,144.4,1.51,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-05-20,2018.0,21.0,5,summer,2017.0,0.00053293,,0.00053293,,False,38.9,0.0137,20.0,8.0,58.0,0.0071,0.0047,0.0019,2816.901408450704,1126.7605633802816,8169.014084507042,Influenza_B,30.0,20.0,8.0,58.0,4229.0,0.013714826200047292,84.0,272.0,26.4,83,20.671,0.644725165470302,0.6942720752617799,1.0,0.0,0.184,0.028,0.0,0.009,0.011,0.039,0.023,1.0,2.0,0.0,1.0,0.0085,0.0012,146.5,1.13,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-05-27,2018.0,22.0,5,summer,2017.0,0.00043662000000000003,,0.00043662000000000003,,False,38.3,0.0114,12.0,4.0,48.0,0.0076,0.0029,0.001,1578.9473684210527,526.3157894736842,6315.789473684211,Influenza_B,32.0,12.0,4.0,48.0,4201.0,0.011425850987860033,141.0,269.0,26.4,83,20.671,0.644725165470302,0.6942720752617799,1.0,1.0,0.092,0.083,0.031,0.006,0.017,0.071,0.028,1.0,0.0,0.0,2.0,0.0072,0.0011,138.2,1.55,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-06-03,2018.0,23.0,6,summer,2017.0,0.0005684,,0.0005684,,False,39.2,0.0145,15.0,4.0,58.0,0.0097,0.0037,0.001,1546.3917525773195,412.37113402061857,5979.381443298969,Influenza_B,39.0,15.0,4.0,58.0,4004.0,0.014485514485514486,114.0,211.0,28.5,83,23.215,1.0924193169739602,1.1964272426378888,1.0,1.0,0.184,0.083,0.031,0.006,0.022,0.079,0.035,0.0,0.0,1.0,1.0,0.0083,0.001,132.2,0.7,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-06-10,2018.0,24.0,6,summer,2017.0,0.00041022000000000004,,0.00041022000000000004,,False,31.8,0.0129,6.0,4.0,53.0,0.0105,0.0015,0.001,571.4285714285714,380.9523809523809,5047.619047619048,Influenza_B,43.0,6.0,4.0,53.0,4102.0,0.012920526572403706,161.0,195.0,28.5,83,23.215,1.0924193169739602,1.1964272426378888,1.0,1.0,0.214,0.083,0.0,0.012,0.017,0.095,0.039,0.0,1.0,0.0,2.0,0.006,0.0007,131.4,1.64,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-06-17,2018.0,25.0,6,summer,2017.0,0.00046144000000000003,,0.00046144000000000003,,False,41.2,0.0112,6.0,1.0,44.0,0.0094,0.0015,0.0003,638.2978723404256,106.38297872340425,4680.851063829787,Influenza_B,37.0,6.0,1.0,44.0,3927.0,0.011204481792717087,125.0,222.0,28.5,83,23.215,1.0924193169739602,1.1964272426378888,1.0,1.0,0.153,0.083,0.0,0.015,0.011,0.063,0.031,0.0,0.0,1.0,3.0,0.0077,0.0008,139.0,1.44,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-06-24,2018.0,26.0,6,summer,2017.0,0.0002968,,0.0002968,,False,37.1,0.008,11.0,4.0,32.0,0.0043,0.0028,0.001,2558.139534883721,930.2325581395348,7441.860465116279,Influenza_B,17.0,11.0,4.0,32.0,3985.0,0.008030112923462986,153.0,203.0,28.5,83,23.215,1.0924193169739602,1.1964272426378888,,,0.061,0.166,0.061,0.006,0.022,0.047,0.03,0.0,0.0,0.0,2.0,0.0065,0.0014,132.8,0.46,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-07-01,2018.0,27.0,7,summer,2018.0,0.00073986,,0.00073986,,False,41.8,0.0177,34.0,8.0,68.0,0.0068,0.0089,0.0021,5000.0,1176.4705882352941,10000.0,Influenza_B,26.0,34.0,8.0,68.0,3835.0,0.01773142112125163,160.0,196.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,1.0,1.0,0.367,0.139,0.061,0.015,0.011,0.055,0.044,0.0,0.0,1.0,0.0,0.00715612,0.0012,135.0,1.35,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-07-08,2018.0,28.0,7,summer,2018.0,0.0011520999999999999,,0.0011520999999999999,,False,41.0,0.0281,20.0,3.0,108.0,0.0221,0.0052,0.0008,904.9773755656108,135.74660633484163,4886.877828054298,Influenza_B,85.0,20.0,3.0,108.0,3848.0,0.028066528066528068,207.0,176.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,3.0,1.0,0.582,0.166,0.123,0.009,0.033,0.095,0.067,1.0,0.0,2.0,1.0,0.00682853,0.0008,129.9,1.57,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-07-15,2018.0,29.0,7,summer,2018.0,0.0008866000000000001,,0.0008866000000000001,,False,31.0,0.0286,18.0,6.0,121.0,0.0229,0.0042,0.0014,786.0262008733624,262.0087336244541,5283.842794759826,Influenza_B,97.0,18.0,6.0,121.0,4238.0,0.028551203397829166,222.0,154.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,2.0,1.0,0.643,0.25,0.0,0.021,0.033,0.063,0.068,0.0,0.0,0.0,2.0,0.00778727,0.0006,129.7,1.32,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-07-22,2018.0,30.0,7,summer,2018.0,0.0005508,,0.0005508,,False,25.5,0.0216,19.0,2.0,88.0,0.0164,0.0047,0.0005,1158.5365853658536,121.95121951219511,5365.853658536585,Influenza_B,67.0,19.0,2.0,88.0,4081.0,0.0215633423180593,197.0,144.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,,,0.49,0.111,0.061,0.021,0.011,0.055,0.051,0.0,0.0,0.0,2.0,,0.0009,124.2,1.3,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-07-29,2018.0,31.0,7,summer,2018.0,0.00030621,,0.00030621,,False,17.3,0.0177,4.0,2.0,72.0,0.0162,0.001,0.0005,246.9135802469136,123.4567901234568,4444.444444444444,Influenza_B,66.0,4.0,2.0,72.0,4077.0,0.017660044150110375,213.0,120.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,,,0.398,0.083,0.031,0.021,0.028,0.079,0.052,0.0,1.0,0.0,1.0,,0.0007,122.9,1.7,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-08-05,2018.0,32.0,8,summer,2018.0,0.00034189,,0.00034189,,False,19.1,0.0179,18.0,2.0,75.0,0.0131,0.0043,0.0005,1374.0458015267175,152.67175572519082,5725.1908396946565,Influenza_B,55.0,18.0,2.0,75.0,4183.0,0.01792971551518049,236.0,118.0,28.8,83,23.6,1.1563756243316259,1.2724216370717736,,,0.429,0.028,0.123,0.021,0.028,0.071,0.054,0.0,0.0,0.0,2.0,0.00670667,0.0009,126.8,1.45,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-08-12,2018.0,33.0,8,summer,2018.0,0.00105196,,0.00105196,,False,36.4,0.0289,27.0,4.0,120.0,0.0215,0.0065,0.001,1255.8139534883721,186.046511627907,5581.39534883721,Influenza_B,89.0,27.0,4.0,120.0,4149.0,0.028922631959508314,227.0,104.0,28.8,83,23.6,1.1563756243316259,1.2724216370717736,2.0,1.0,0.49,0.361,0.031,0.021,0.039,0.134,0.082,0.0,0.0,0.0,0.0,0.00685052,0.0012,122.5,1.49,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-08-19,2018.0,34.0,8,summer,2018.0,0.0010873200000000001,,0.0010873200000000001,,False,44.2,0.0246,24.0,1.0,103.0,0.0186,0.0057,0.0002,1290.3225806451615,53.763440860215056,5537.634408602151,Influenza_B,78.0,24.0,1.0,103.0,4190.0,0.02458233890214797,258.0,93.0,28.8,83,23.6,1.1563756243316259,1.2724216370717736,1.0,1.0,0.735,0.194,0.031,0.021,0.044,0.15,0.089,1.0,0.0,0.0,4.0,,0.0009,129.9,2.07,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-08-26,2018.0,35.0,8,summer,2018.0,0.0008518800000000001,,0.0008518800000000001,,False,37.2,0.0229,46.0,0.0,97.0,0.012,0.0108,0.0,3833.333333333333,0.0,8083.333333333333,Influenza_B,51.0,46.0,0.0,97.0,4245.0,0.022850412249705535,250.0,83.0,28.8,83,23.6,1.1563756243316259,1.2724216370717736,,,0.306,0.083,0.031,0.015,0.044,0.158,0.063,0.0,1.0,1.0,0.0,0.00565211,0.0009,126.2,1.55,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-09-02,2018.0,36.0,9,summer,2018.0,0.00151348,,0.00151348,,False,48.2,0.0314,68.0,3.0,132.0,0.0145,0.0162,0.0007,4689.655172413793,206.8965517241379,9103.448275862069,Influenza_B,61.0,68.0,3.0,132.0,4207.0,0.031376277632517234,236.0,50.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,1.0,1.0,0.612,0.277,0.031,0.018,0.039,0.174,0.089,0.0,0.0,0.0,4.0,0.00641431,0.0007,133.9,0.69,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-09-09,2018.0,37.0,9,summer,2018.0,0.00097636,,0.00097636,,False,31.7,0.0308,60.0,0.0,133.0,0.0169,0.0139,0.0,3550.295857988166,0.0,7869.822485207102,Influenza_B,73.0,60.0,0.0,399.0,4321.0,0.09233973617218237,229.0,49.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,4.0,2.0,0.612,0.166,0.0,0.024,0.055,0.15,0.085,0.0,0.0,2.0,0.0,0.00698475,0.0009,142.1,1.04,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-09-16,2018.0,38.0,9,summer,2018.0,0.0005291,,0.0005291,,False,18.5,0.0286,39.0,1.0,114.0,0.0185,0.0098,0.0003,2108.1081081081084,54.054054054054056,6162.1621621621625,Influenza_B,74.0,39.0,1.0,114.0,3991.0,0.028564269606614883,206.0,32.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,1.0,0.0,0.612,0.083,0.0,0.015,0.044,0.103,0.066,0.0,0.0,1.0,3.0,0.00867628,0.0006,139.4,1.99,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-09-23,2018.0,39.0,9,summer,2018.0,0.0006324000000000001,,0.0006324000000000001,,False,18.6,0.034,47.0,0.0,139.0,0.0225,0.0115,0.0,2088.888888888889,0.0,6177.777777777778,Influenza_B,92.0,47.0,0.0,139.0,4085.0,0.03402692778457772,205.0,39.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,1.0,0.0,0.765,0.139,0.031,0.033,0.039,0.166,0.094,0.0,0.0,0.0,6.0,0.00731116,0.0008,143.0,0.75,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-09-30,2018.0,40.0,9,summer,2018.0,0.0011078899999999998,,0.0011078899999999998,,False,32.3,0.0343,27.0,3.0,144.0,0.0271,0.0064,0.0007,996.309963099631,110.70110701107012,5313.653136531366,Influenza_B,114.0,27.0,3.0,144.0,4198.0,0.03430204859456884,194.0,36.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,1.0,0.0,1.01,0.222,0.061,0.009,0.028,0.134,0.091,0.0,0.0,0.0,2.0,0.00741832,0.001,145.8,1.45,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-10-07,2018.0,41.0,10,summer,2018.0,0.0005967,,0.0005967,,False,27.0,0.0221,22.0,1.0,95.0,0.0167,0.0051,0.0002,1317.3652694610778,59.880239520958085,5688.622754491018,Influenza_B,72.0,22.0,1.0,95.0,4299.0,0.02209816236334031,126.0,27.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,6.0,0.0,0.704,0.083,0.0,0.009,0.039,0.087,0.063,0.0,0.0,2.0,4.0,0.00751618,0.001,134.7,1.48,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-10-14,2018.0,42.0,10,summer,2018.0,0.0005185000000000001,,0.0005185000000000001,,False,30.5,0.017,19.0,0.0,68.0,0.0122,0.0047,0.0,1557.3770491803277,0.0,5573.770491803279,Influenza_B,49.0,19.0,0.0,68.0,4006.0,0.016974538192710935,101.0,18.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,3.0,0.0,0.429,0.083,0.031,0.006,0.0,0.095,0.043,0.0,1.0,1.0,1.0,0.00700117,0.0006,137.6,2.01,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-10-21,2018.0,43.0,10,summer,2018.0,0.00064842,,0.00064842,,False,32.1,0.0202,22.0,4.0,86.0,0.0141,0.0052,0.0009,1560.2836879432625,283.68794326241135,6099.290780141844,Influenza_B,61.0,22.0,4.0,87.0,4257.0,0.0204369274136716,102.0,23.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,3.0,1.0,0.612,0.139,0.0,0.018,0.028,0.087,0.063,0.0,0.0,0.0,0.0,0.00724953,0.001,140.4,1.57,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-10-28,2018.0,44.0,10,summer,2018.0,0.00116424,,0.00116424,,False,39.6,0.0294,31.0,4.0,131.0,0.0216,0.007,0.0009,1435.1851851851852,185.18518518518516,6064.814814814815,Influenza_B,95.0,31.0,4.0,130.0,4448.0,0.02922661870503597,83.0,38.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,2.0,1.0,0.704,0.277,0.061,0.018,0.039,0.166,0.093,1.0,0.0,1.0,1.0,0.01011107,0.0006,160.8,1.17,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-11-04,2018.0,45.0,11,winter,2018.0,0.0011013599999999998,,0.0011013599999999998,,False,31.2,0.0353,53.0,8.0,161.0,0.0219,0.0116,0.0018,2420.0913242009133,365.29680365296804,7351.598173515982,Influenza_B,100.0,53.0,8.0,161.0,4562.0,0.03529153879877247,69.0,30.0,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,6.0,0.0,0.673,0.527,0.061,0.015,0.044,0.237,0.115,0.0,0.0,0.0,0.0,0.00668182,0.0009,147.7,1.73,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-11-11,2018.0,46.0,11,winter,2018.0,0.0008036000000000001,,0.0008036000000000001,,False,24.5,0.0328,30.0,6.0,148.0,0.0248,0.0066,0.0013,1209.6774193548388,241.93548387096774,5967.741935483871,Influenza_B,112.0,30.0,6.0,148.0,4513.0,0.032794150232661204,62.0,14.0,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,2.0,1.0,0.857,0.388,0.031,0.018,0.039,0.197,0.109,0.0,2.0,2.0,4.0,0.00807698,0.001,144.8,1.91,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2018-11-18,2018.0,47.0,11,winter,2018.0,0.00129492,,0.00129492,,False,29.7,0.0436,38.0,3.0,197.0,0.0345,0.0084,0.0007,1101.4492753623188,86.95652173913042,5710.144927536231,Influenza_B,157.0,38.0,3.0,198.0,4523.0,0.04377625469820915,57.0,16.0,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,6.0,0.0,1.01,0.361,0.061,0.033,0.083,0.221,0.137,0.0,1.0,1.0,4.0,0.0082397,0.0009,143.4,1.98,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
